../Instances/CVRP/Golden_18.vrp;1;1071;0.006255
../Instances/CVRP/Golden_18.vrp;1;1065;0.021202
../Instances/CVRP/Golden_18.vrp;1;1055;0.029245
../Instances/CVRP/Golden_18.vrp;1;1050;0.071801
../Instances/CVRP/Golden_18.vrp;1;1048;0.112367
../Instances/CVRP/Golden_18.vrp;1;1047;0.122864
../Instances/CVRP/Golden_18.vrp;1;1045;0.221523
../Instances/CVRP/Golden_18.vrp;1;1039;0.228237
../Instances/CVRP/Golden_18.vrp;1;1035;0.24609
../Instances/CVRP/Golden_18.vrp;1;1034;0.303099
../Instances/CVRP/Golden_18.vrp;1;1031;0.317232
../Instances/CVRP/Golden_18.vrp;1;1026;0.341521
../Instances/CVRP/Golden_18.vrp;1;1021;0.503332
../Instances/CVRP/Golden_18.vrp;1;1019;0.616446
../Instances/CVRP/Golden_18.vrp;1;1017;0.646342
../Instances/CVRP/Golden_18.vrp;1;1015;0.875791
../Instances/CVRP/Golden_18.vrp;1;1013;1.0555
../Instances/CVRP/Golden_18.vrp;1;1009;1.08497
../Instances/CVRP/Golden_18.vrp;1;1008;1.58182
../Instances/CVRP/Golden_18.vrp;1;1006;2.24353
../Instances/CVRP/Golden_18.vrp;1;1004;2.56989
../Instances/CVRP/Golden_18.vrp;1;1002;2.76531
../Instances/CVRP/Golden_18.vrp;1;1000;2.77657
../Instances/CVRP/Golden_18.vrp;1;999;3.37457
../Instances/CVRP/Golden_18.vrp;1;998;3.62032
../Instances/CVRP/Golden_18.vrp;1;997;3.87032
../Instances/CVRP/Golden_18.vrp;1;996;4.59733
../Instances/CVRP/Golden_18.vrp;1;995;5.41267
../Instances/CVRP/Golden_18.vrp;1;994;5.95447
../Instances/CVRP/Golden_18.vrp;1;993;9.14404
../Instances/CVRP/Golden_18.vrp;1;992;11.7111
../Instances/CVRP/Golden_18.vrp;1;991;14.0453
../Instances/CVRP/Golden_18.vrp;1;990;15.4967
