../Instances/CVRP/CMT2.vrp;1;858;0.000734
../Instances/CVRP/CMT2.vrp;1;857;0.001078
../Instances/CVRP/CMT2.vrp;1;853;0.005181
../Instances/CVRP/CMT2.vrp;1;845;0.005614
../Instances/CVRP/CMT2.vrp;1;843;0.01418
../Instances/CVRP/CMT2.vrp;1;841;0.037
../Instances/CVRP/CMT2.vrp;1;838;0.088251
../Instances/CVRP/CMT2.vrp;1;837;0.108123
../Instances/CVRP/CMT2.vrp;1;835;0.135684
../Instances/CVRP/CMT2.vrp;1;833;0.159309
../Instances/CVRP/CMT2.vrp;1;831;0.280946
../Instances/CVRP/CMT2.vrp;1;830;0.542961
