../Instances/CVRP/X-n1001-k43.vrp;1;77030;0.084938
../Instances/CVRP/X-n1001-k43.vrp;1;76979;0.293053
../Instances/CVRP/X-n1001-k43.vrp;1;76918;1.0351
../Instances/CVRP/X-n1001-k43.vrp;1;76909;2.64358
../Instances/CVRP/X-n1001-k43.vrp;1;76616;4.07671
../Instances/CVRP/X-n1001-k43.vrp;1;76449;4.09603
../Instances/CVRP/X-n1001-k43.vrp;1;76358;4.25609
../Instances/CVRP/X-n1001-k43.vrp;1;76282;4.94149
../Instances/CVRP/X-n1001-k43.vrp;1;76232;5.31424
../Instances/CVRP/X-n1001-k43.vrp;1;76165;6.03427
../Instances/CVRP/X-n1001-k43.vrp;1;76158;6.65817
../Instances/CVRP/X-n1001-k43.vrp;1;76065;7.134
../Instances/CVRP/X-n1001-k43.vrp;1;75915;7.57605
../Instances/CVRP/X-n1001-k43.vrp;1;75689;9.04814
../Instances/CVRP/X-n1001-k43.vrp;1;75488;10.7905
../Instances/CVRP/X-n1001-k43.vrp;1;75478;12.0077
../Instances/CVRP/X-n1001-k43.vrp;1;75459;13.1525
../Instances/CVRP/X-n1001-k43.vrp;1;75296;14.0142
../Instances/CVRP/X-n1001-k43.vrp;1;75224;16.6347
../Instances/CVRP/X-n1001-k43.vrp;1;75117;17.7827
../Instances/CVRP/X-n1001-k43.vrp;1;75081;17.8456
../Instances/CVRP/X-n1001-k43.vrp;1;75069;18.872
../Instances/CVRP/X-n1001-k43.vrp;1;74957;21.0108
../Instances/CVRP/X-n1001-k43.vrp;1;74698;23.3759
../Instances/CVRP/X-n1001-k43.vrp;1;74692;33.201
../Instances/CVRP/X-n1001-k43.vrp;1;74597;35.9428
../Instances/CVRP/X-n1001-k43.vrp;1;74572;46.3313
../Instances/CVRP/X-n1001-k43.vrp;1;74460;50.9906
../Instances/CVRP/X-n1001-k43.vrp;1;74427;52.9977
../Instances/CVRP/X-n1001-k43.vrp;1;74414;57.2231
../Instances/CVRP/X-n1001-k43.vrp;1;74378;68.7957
../Instances/CVRP/X-n1001-k43.vrp;1;74375;70.0146
../Instances/CVRP/X-n1001-k43.vrp;1;74307;71.5165
../Instances/CVRP/X-n1001-k43.vrp;1;74292;72.8209
../Instances/CVRP/X-n1001-k43.vrp;1;74281;91.0729
../Instances/CVRP/X-n1001-k43.vrp;1;74266;95.394
../Instances/CVRP/X-n1001-k43.vrp;1;74087;103.422
../Instances/CVRP/X-n1001-k43.vrp;1;74062;106.869
../Instances/CVRP/X-n1001-k43.vrp;1;74040;107.259
../Instances/CVRP/X-n1001-k43.vrp;1;74020;109.001
../Instances/CVRP/X-n1001-k43.vrp;1;73857;130.079
