../Instances/CVRP/CMT5.vrp;1;1382;0.003231
../Instances/CVRP/CMT5.vrp;1;1353;0.004455
../Instances/CVRP/CMT5.vrp;1;1346;0.008583
../Instances/CVRP/CMT5.vrp;1;1329;0.013503
../Instances/CVRP/CMT5.vrp;1;1327;0.171126
../Instances/CVRP/CMT5.vrp;1;1321;0.187647
../Instances/CVRP/CMT5.vrp;1;1318;0.233589
../Instances/CVRP/CMT5.vrp;1;1311;0.345659
../Instances/CVRP/CMT5.vrp;1;1307;0.556868
../Instances/CVRP/CMT5.vrp;1;1306;0.55912
../Instances/CVRP/CMT5.vrp;1;1301;0.609123
../Instances/CVRP/CMT5.vrp;1;1300;0.711965
../Instances/CVRP/CMT5.vrp;1;1299;0.783967
../Instances/CVRP/CMT5.vrp;1;1297;0.862006
../Instances/CVRP/CMT5.vrp;1;1295;0.917231
../Instances/CVRP/CMT5.vrp;1;1293;1.12162
../Instances/CVRP/CMT5.vrp;1;1292;1.20192
../Instances/CVRP/CMT5.vrp;1;1291;1.23979
../Instances/CVRP/CMT5.vrp;1;1286;1.40145
../Instances/CVRP/CMT5.vrp;1;1284;2.87494
../Instances/CVRP/CMT5.vrp;1;1281;2.87773
../Instances/CVRP/CMT5.vrp;1;1280;3.65318
../Instances/CVRP/CMT5.vrp;1;1277;3.89983
../Instances/CVRP/CMT5.vrp;1;1276;5.34532
../Instances/CVRP/CMT5.vrp;1;1275;14.171
