../Instances/CVRP/X-n261-k13.vrp;1;28605;0.006793
../Instances/CVRP/X-n261-k13.vrp;1;28488;0.014076
../Instances/CVRP/X-n261-k13.vrp;1;27974;0.018452
../Instances/CVRP/X-n261-k13.vrp;1;27956;0.066402
../Instances/CVRP/X-n261-k13.vrp;1;27917;0.125126
../Instances/CVRP/X-n261-k13.vrp;1;27848;0.131413
../Instances/CVRP/X-n261-k13.vrp;1;27838;0.287391
../Instances/CVRP/X-n261-k13.vrp;1;27657;0.478439
../Instances/CVRP/X-n261-k13.vrp;1;27584;0.623986
../Instances/CVRP/X-n261-k13.vrp;1;27560;0.666121
../Instances/CVRP/X-n261-k13.vrp;1;27539;0.87173
../Instances/CVRP/X-n261-k13.vrp;1;27467;0.900865
../Instances/CVRP/X-n261-k13.vrp;1;27410;1.16601
../Instances/CVRP/X-n261-k13.vrp;1;27391;1.2052
../Instances/CVRP/X-n261-k13.vrp;1;27368;1.78984
../Instances/CVRP/X-n261-k13.vrp;1;27350;1.98827
../Instances/CVRP/X-n261-k13.vrp;1;27261;2.04384
../Instances/CVRP/X-n261-k13.vrp;1;27159;2.28391
../Instances/CVRP/X-n261-k13.vrp;1;27126;3.08639
../Instances/CVRP/X-n261-k13.vrp;1;26959;3.11922
../Instances/CVRP/X-n261-k13.vrp;1;26950;3.97214
../Instances/CVRP/X-n261-k13.vrp;1;26937;4.05256
../Instances/CVRP/X-n261-k13.vrp;1;26864;4.17529
../Instances/CVRP/X-n261-k13.vrp;1;26789;4.83877
../Instances/CVRP/X-n261-k13.vrp;1;26780;6.73956
../Instances/CVRP/X-n261-k13.vrp;1;26763;7.43975
../Instances/CVRP/X-n261-k13.vrp;1;26759;8.17057
../Instances/CVRP/X-n261-k13.vrp;1;26741;9.03569
../Instances/CVRP/X-n261-k13.vrp;1;26724;9.13983
../Instances/CVRP/X-n261-k13.vrp;1;26709;10.258
../Instances/CVRP/X-n261-k13.vrp;1;26706;10.4434
../Instances/CVRP/X-n261-k13.vrp;1;26697;10.9856
../Instances/CVRP/X-n261-k13.vrp;1;26686;11.0303
../Instances/CVRP/X-n261-k13.vrp;1;26682;11.7169
../Instances/CVRP/X-n261-k13.vrp;1;26680;12.4195
../Instances/CVRP/X-n261-k13.vrp;1;26678;12.8542
../Instances/CVRP/X-n261-k13.vrp;1;26667;13.4805
../Instances/CVRP/X-n261-k13.vrp;1;26655;13.7795
../Instances/CVRP/X-n261-k13.vrp;1;26653;14.8295
../Instances/CVRP/X-n261-k13.vrp;1;26649;15.3397
../Instances/CVRP/X-n261-k13.vrp;1;26637;15.7764
../Instances/CVRP/X-n261-k13.vrp;1;26636;16.5235
../Instances/CVRP/X-n261-k13.vrp;1;26626;36.7559
../Instances/CVRP/X-n261-k13.vrp;1;26624;37.2493
../Instances/CVRP/X-n261-k13.vrp;1;26622;37.3288
../Instances/CVRP/X-n261-k13.vrp;1;26620;39.7441
../Instances/CVRP/X-n261-k13.vrp;1;26619;43.9964
../Instances/CVRP/X-n261-k13.vrp;1;26617;48.4171
../Instances/CVRP/X-n261-k13.vrp;1;26613;81.7198
../Instances/CVRP/X-n261-k13.vrp;1;26611;83.9166
../Instances/CVRP/X-n261-k13.vrp;1;26605;84.851
../Instances/CVRP/X-n261-k13.vrp;1;26603;96.5881
../Instances/CVRP/X-n261-k13.vrp;1;26602;107.651
../Instances/CVRP/X-n261-k13.vrp;1;26600;109.715
