../Instances/CVRP/CMT4.vrp;1;1115;0.001924
../Instances/CVRP/CMT4.vrp;1;1083;0.002689
../Instances/CVRP/CMT4.vrp;1;1067;0.003592
../Instances/CVRP/CMT4.vrp;1;1063;0.006294
../Instances/CVRP/CMT4.vrp;1;1048;0.02248
../Instances/CVRP/CMT4.vrp;1;1042;0.079318
../Instances/CVRP/CMT4.vrp;1;1040;0.104265
../Instances/CVRP/CMT4.vrp;1;1037;0.10989
../Instances/CVRP/CMT4.vrp;1;1036;0.126371
../Instances/CVRP/CMT4.vrp;1;1034;0.151014
../Instances/CVRP/CMT4.vrp;1;1030;0.18346
../Instances/CVRP/CMT4.vrp;1;1029;0.217193
../Instances/CVRP/CMT4.vrp;1;1026;0.312446
../Instances/CVRP/CMT4.vrp;1;1017;0.39663
../Instances/CVRP/CMT4.vrp;1;1016;0.867288
../Instances/CVRP/CMT4.vrp;1;1015;1.0218
