../Instances/CVRP/X-n439-k37.vrp;1;38089;0.012195
../Instances/CVRP/X-n439-k37.vrp;1;38013;0.023799
../Instances/CVRP/X-n439-k37.vrp;1;37811;0.027878
../Instances/CVRP/X-n439-k37.vrp;1;37774;0.048068
../Instances/CVRP/X-n439-k37.vrp;1;37636;0.052185
../Instances/CVRP/X-n439-k37.vrp;1;37556;0.068529
../Instances/CVRP/X-n439-k37.vrp;1;37467;0.138933
../Instances/CVRP/X-n439-k37.vrp;1;37394;0.347923
../Instances/CVRP/X-n439-k37.vrp;1;37296;0.430437
../Instances/CVRP/X-n439-k37.vrp;1;37241;0.445086
../Instances/CVRP/X-n439-k37.vrp;1;37204;0.46303
../Instances/CVRP/X-n439-k37.vrp;1;37133;0.499805
../Instances/CVRP/X-n439-k37.vrp;1;37049;0.640141
../Instances/CVRP/X-n439-k37.vrp;1;37008;0.720474
../Instances/CVRP/X-n439-k37.vrp;1;36943;0.913251
../Instances/CVRP/X-n439-k37.vrp;1;36896;0.958596
../Instances/CVRP/X-n439-k37.vrp;1;36856;1.06759
../Instances/CVRP/X-n439-k37.vrp;1;36841;1.19509
../Instances/CVRP/X-n439-k37.vrp;1;36770;1.44241
../Instances/CVRP/X-n439-k37.vrp;1;36750;2.05244
../Instances/CVRP/X-n439-k37.vrp;1;36722;2.46386
../Instances/CVRP/X-n439-k37.vrp;1;36701;2.83479
../Instances/CVRP/X-n439-k37.vrp;1;36689;3.32559
../Instances/CVRP/X-n439-k37.vrp;1;36667;3.70834
../Instances/CVRP/X-n439-k37.vrp;1;36621;3.94972
../Instances/CVRP/X-n439-k37.vrp;1;36580;4.09396
../Instances/CVRP/X-n439-k37.vrp;1;36571;4.72031
../Instances/CVRP/X-n439-k37.vrp;1;36544;6.49928
../Instances/CVRP/X-n439-k37.vrp;1;36529;7.50084
../Instances/CVRP/X-n439-k37.vrp;1;36526;7.70093
../Instances/CVRP/X-n439-k37.vrp;1;36523;7.71938
../Instances/CVRP/X-n439-k37.vrp;1;36522;7.76046
../Instances/CVRP/X-n439-k37.vrp;1;36518;7.85886
../Instances/CVRP/X-n439-k37.vrp;1;36513;8.37865
../Instances/CVRP/X-n439-k37.vrp;1;36510;8.59408
../Instances/CVRP/X-n439-k37.vrp;1;36485;9.21964
../Instances/CVRP/X-n439-k37.vrp;1;36480;12.4899
../Instances/CVRP/X-n439-k37.vrp;1;36479;14.6463
../Instances/CVRP/X-n439-k37.vrp;1;36476;16.2751
../Instances/CVRP/X-n439-k37.vrp;1;36468;18.8257
../Instances/CVRP/X-n439-k37.vrp;1;36466;19.7981
../Instances/CVRP/X-n439-k37.vrp;1;36465;21.8495
../Instances/CVRP/X-n439-k37.vrp;1;36460;25.0894
../Instances/CVRP/X-n439-k37.vrp;1;36456;26.9344
../Instances/CVRP/X-n439-k37.vrp;1;36454;28.4703
../Instances/CVRP/X-n439-k37.vrp;1;36453;28.6088
../Instances/CVRP/X-n439-k37.vrp;1;36452;31.6286
../Instances/CVRP/X-n439-k37.vrp;1;36451;31.9353
../Instances/CVRP/X-n439-k37.vrp;1;36448;32.5406
../Instances/CVRP/X-n439-k37.vrp;1;36447;37.6144
../Instances/CVRP/X-n439-k37.vrp;1;36446;37.9032
../Instances/CVRP/X-n439-k37.vrp;1;36445;46.2808
../Instances/CVRP/X-n439-k37.vrp;1;36444;47.6366
../Instances/CVRP/X-n439-k37.vrp;1;36437;52.4465
../Instances/CVRP/X-n439-k37.vrp;1;36435;56.5498
../Instances/CVRP/X-n439-k37.vrp;1;36434;58.2105
../Instances/CVRP/X-n439-k37.vrp;1;36431;83.9244
../Instances/CVRP/X-n439-k37.vrp;1;36430;84.7156
