../Instances/CVRP/Golden_19.vrp;1;1436;0.008981
../Instances/CVRP/Golden_19.vrp;1;1429;0.020604
../Instances/CVRP/Golden_19.vrp;1;1426;0.023716
../Instances/CVRP/Golden_19.vrp;1;1420;0.043287
../Instances/CVRP/Golden_19.vrp;1;1419;0.05751
../Instances/CVRP/Golden_19.vrp;1;1417;0.097931
../Instances/CVRP/Golden_19.vrp;1;1409;0.139631
../Instances/CVRP/Golden_19.vrp;1;1406;0.29393
../Instances/CVRP/Golden_19.vrp;1;1405;0.310684
../Instances/CVRP/Golden_19.vrp;1;1400;0.323434
../Instances/CVRP/Golden_19.vrp;1;1397;0.395374
../Instances/CVRP/Golden_19.vrp;1;1395;0.396576
../Instances/CVRP/Golden_19.vrp;1;1385;0.432865
../Instances/CVRP/Golden_19.vrp;1;1379;0.709287
../Instances/CVRP/Golden_19.vrp;1;1376;1.18504
../Instances/CVRP/Golden_19.vrp;1;1372;1.18601
../Instances/CVRP/Golden_19.vrp;1;1366;1.61387
../Instances/CVRP/Golden_19.vrp;1;1365;2.43096
../Instances/CVRP/Golden_19.vrp;1;1362;2.43861
../Instances/CVRP/Golden_19.vrp;1;1361;2.61177
../Instances/CVRP/Golden_19.vrp;1;1358;2.89156
../Instances/CVRP/Golden_19.vrp;1;1357;3.33005
../Instances/CVRP/Golden_19.vrp;1;1353;3.9554
../Instances/CVRP/Golden_19.vrp;1;1351;4.79594
../Instances/CVRP/Golden_19.vrp;1;1349;5.68628
../Instances/CVRP/Golden_19.vrp;1;1348;6.88439
../Instances/CVRP/Golden_19.vrp;1;1346;6.92032
../Instances/CVRP/Golden_19.vrp;1;1343;7.87968
../Instances/CVRP/Golden_19.vrp;1;1342;10.3615
../Instances/CVRP/Golden_19.vrp;1;1341;13.0539
../Instances/CVRP/Golden_19.vrp;1;1339;16.4803
