../Instances/CVRP/X-n783-k48.vrp;1;77801;0.044261
../Instances/CVRP/X-n783-k48.vrp;1;77182;0.0627
../Instances/CVRP/X-n783-k48.vrp;1;76561;0.105746
../Instances/CVRP/X-n783-k48.vrp;1;76525;0.127323
../Instances/CVRP/X-n783-k48.vrp;1;76413;0.354713
../Instances/CVRP/X-n783-k48.vrp;1;76170;0.623958
../Instances/CVRP/X-n783-k48.vrp;1;75948;2.50281
../Instances/CVRP/X-n783-k48.vrp;1;75845;2.52525
../Instances/CVRP/X-n783-k48.vrp;1;75568;2.53762
../Instances/CVRP/X-n783-k48.vrp;1;75435;3.35627
../Instances/CVRP/X-n783-k48.vrp;1;75423;3.7632
../Instances/CVRP/X-n783-k48.vrp;1;75332;4.1726
../Instances/CVRP/X-n783-k48.vrp;1;75194;4.45897
../Instances/CVRP/X-n783-k48.vrp;1;75172;5.41137
../Instances/CVRP/X-n783-k48.vrp;1;75043;5.80964
../Instances/CVRP/X-n783-k48.vrp;1;75032;5.81647
../Instances/CVRP/X-n783-k48.vrp;1;75009;6.04302
../Instances/CVRP/X-n783-k48.vrp;1;75004;6.2508
../Instances/CVRP/X-n783-k48.vrp;1;74818;6.941
../Instances/CVRP/X-n783-k48.vrp;1;74801;9.10765
../Instances/CVRP/X-n783-k48.vrp;1;74611;9.93603
../Instances/CVRP/X-n783-k48.vrp;1;74574;12.2117
../Instances/CVRP/X-n783-k48.vrp;1;74498;13.4119
../Instances/CVRP/X-n783-k48.vrp;1;74494;16.715
../Instances/CVRP/X-n783-k48.vrp;1;74420;17.5282
../Instances/CVRP/X-n783-k48.vrp;1;74337;17.9511
../Instances/CVRP/X-n783-k48.vrp;1;74333;18.0211
../Instances/CVRP/X-n783-k48.vrp;1;74318;19.1888
../Instances/CVRP/X-n783-k48.vrp;1;74151;19.7923
../Instances/CVRP/X-n783-k48.vrp;1;74135;21.4046
../Instances/CVRP/X-n783-k48.vrp;1;74118;24.3892
../Instances/CVRP/X-n783-k48.vrp;1;74102;28.1529
../Instances/CVRP/X-n783-k48.vrp;1;74089;29.6566
../Instances/CVRP/X-n783-k48.vrp;1;73922;30.7519
../Instances/CVRP/X-n783-k48.vrp;1;73868;35.408
../Instances/CVRP/X-n783-k48.vrp;1;73857;39.1
../Instances/CVRP/X-n783-k48.vrp;1;73779;42.3789
../Instances/CVRP/X-n783-k48.vrp;1;73749;44.8245
../Instances/CVRP/X-n783-k48.vrp;1;73732;50.7184
../Instances/CVRP/X-n783-k48.vrp;1;73684;56.027
../Instances/CVRP/X-n783-k48.vrp;1;73591;62.1778
../Instances/CVRP/X-n783-k48.vrp;1;73573;82.2301
../Instances/CVRP/X-n783-k48.vrp;1;73570;92.8883
../Instances/CVRP/X-n783-k48.vrp;1;73547;95.1045
../Instances/CVRP/X-n783-k48.vrp;1;73515;98.6059
../Instances/CVRP/X-n783-k48.vrp;1;73477;103.57
../Instances/CVRP/X-n783-k48.vrp;1;73456;107.1
../Instances/CVRP/X-n783-k48.vrp;1;73427;109.146
../Instances/CVRP/X-n783-k48.vrp;1;73410;119.588
../Instances/CVRP/X-n783-k48.vrp;1;73393;123.697
../Instances/CVRP/X-n783-k48.vrp;1;73356;123.733
../Instances/CVRP/X-n783-k48.vrp;1;73308;125.256
../Instances/CVRP/X-n783-k48.vrp;1;73306;150.338
../Instances/CVRP/X-n783-k48.vrp;1;73282;151.53
../Instances/CVRP/X-n783-k48.vrp;1;73271;162.127
../Instances/CVRP/X-n783-k48.vrp;1;73243;168.002
../Instances/CVRP/X-n783-k48.vrp;1;73239;175.346
../Instances/CVRP/X-n783-k48.vrp;1;73236;189.909
../Instances/CVRP/X-n783-k48.vrp;1;73228;190.489
../Instances/CVRP/X-n783-k48.vrp;1;73165;192.265
../Instances/CVRP/X-n783-k48.vrp;1;73158;197.14
../Instances/CVRP/X-n783-k48.vrp;1;73151;198.412
../Instances/CVRP/X-n783-k48.vrp;1;73144;199.452
../Instances/CVRP/X-n783-k48.vrp;1;73143;199.811
../Instances/CVRP/X-n783-k48.vrp;1;73138;202.576
../Instances/CVRP/X-n783-k48.vrp;1;73129;211.621
../Instances/CVRP/X-n783-k48.vrp;1;73125;211.837
../Instances/CVRP/X-n783-k48.vrp;1;73105;213.135
../Instances/CVRP/X-n783-k48.vrp;1;73101;215.298
../Instances/CVRP/X-n783-k48.vrp;1;73089;219.74
../Instances/CVRP/X-n783-k48.vrp;1;73086;220.212
../Instances/CVRP/X-n783-k48.vrp;1;73068;224.448
../Instances/CVRP/X-n783-k48.vrp;1;73065;225.328
../Instances/CVRP/X-n783-k48.vrp;1;73063;229.528
../Instances/CVRP/X-n783-k48.vrp;1;73034;232.532
../Instances/CVRP/X-n783-k48.vrp;1;73030;238.742
../Instances/CVRP/X-n783-k48.vrp;1;73028;239.008
../Instances/CVRP/X-n783-k48.vrp;1;73027;239.418
../Instances/CVRP/X-n783-k48.vrp;1;73026;241.185
../Instances/CVRP/X-n783-k48.vrp;1;73024;242.121
../Instances/CVRP/X-n783-k48.vrp;1;73021;244.589
../Instances/CVRP/X-n783-k48.vrp;1;73018;245.526
../Instances/CVRP/X-n783-k48.vrp;1;73016;246.786
../Instances/CVRP/X-n783-k48.vrp;1;73000;249.458
../Instances/CVRP/X-n783-k48.vrp;1;72998;258.888
../Instances/CVRP/X-n783-k48.vrp;1;72982;262.549
../Instances/CVRP/X-n783-k48.vrp;1;72981;272.769
../Instances/CVRP/X-n783-k48.vrp;1;72978;275.099
../Instances/CVRP/X-n783-k48.vrp;1;72960;277.676
../Instances/CVRP/X-n783-k48.vrp;1;72959;286.057
../Instances/CVRP/X-n783-k48.vrp;1;72952;292.812
../Instances/CVRP/X-n783-k48.vrp;1;72939;292.835
../Instances/CVRP/X-n783-k48.vrp;1;72927;300.947
../Instances/CVRP/X-n783-k48.vrp;1;72924;301.964
../Instances/CVRP/X-n783-k48.vrp;1;72922;305.988
../Instances/CVRP/X-n783-k48.vrp;1;72914;308.792
../Instances/CVRP/X-n783-k48.vrp;1;72908;310.393
../Instances/CVRP/X-n783-k48.vrp;1;72907;314.159
../Instances/CVRP/X-n783-k48.vrp;1;72905;315.652
../Instances/CVRP/X-n783-k48.vrp;1;72901;322.622
../Instances/CVRP/X-n783-k48.vrp;1;72900;323.777
../Instances/CVRP/X-n783-k48.vrp;1;72896;324.743
../Instances/CVRP/X-n783-k48.vrp;1;72894;329.553
../Instances/CVRP/X-n783-k48.vrp;1;72892;332.855
../Instances/CVRP/X-n783-k48.vrp;1;72885;343.984
../Instances/CVRP/X-n783-k48.vrp;1;72884;351.55
../Instances/CVRP/X-n783-k48.vrp;1;72883;353.792
../Instances/CVRP/X-n783-k48.vrp;1;72881;401.016
../Instances/CVRP/X-n783-k48.vrp;1;72878;406.123
../Instances/CVRP/X-n783-k48.vrp;1;72877;406.714
../Instances/CVRP/X-n783-k48.vrp;1;72876;412.432
../Instances/CVRP/X-n783-k48.vrp;1;72875;500.52
