../Instances/CVRP/X-n106-k14.vrp;1;26927;0.001455
../Instances/CVRP/X-n106-k14.vrp;1;26812;0.003357
../Instances/CVRP/X-n106-k14.vrp;1;26792;0.005334
../Instances/CVRP/X-n106-k14.vrp;1;26774;0.010854
../Instances/CVRP/X-n106-k14.vrp;1;26759;0.025005
../Instances/CVRP/X-n106-k14.vrp;1;26658;0.040444
../Instances/CVRP/X-n106-k14.vrp;1;26627;0.138257
../Instances/CVRP/X-n106-k14.vrp;1;26519;0.141698
../Instances/CVRP/X-n106-k14.vrp;1;26495;0.299774
../Instances/CVRP/X-n106-k14.vrp;1;26479;0.345288
../Instances/CVRP/X-n106-k14.vrp;1;26443;0.432199
../Instances/CVRP/X-n106-k14.vrp;1;26438;0.571888
../Instances/CVRP/X-n106-k14.vrp;1;26428;1.36013
../Instances/CVRP/X-n106-k14.vrp;1;26426;2.01437
../Instances/CVRP/X-n106-k14.vrp;1;26423;7.02477
../Instances/CVRP/X-n106-k14.vrp;1;26421;8.94632
