../Instances/CVRP/CMT3.vrp;1;850;0.001008
../Instances/CVRP/CMT3.vrp;1;846;0.001464
../Instances/CVRP/CMT3.vrp;1;837;0.002307
../Instances/CVRP/CMT3.vrp;1;833;0.002727
../Instances/CVRP/CMT3.vrp;1;829;0.006661
../Instances/CVRP/CMT3.vrp;1;828;0.008653
../Instances/CVRP/CMT3.vrp;1;826;0.016046
../Instances/CVRP/CMT3.vrp;1;825;0.058508
../Instances/CVRP/CMT3.vrp;1;824;0.060226
../Instances/CVRP/CMT3.vrp;1;823;0.063869
../Instances/CVRP/CMT3.vrp;1;821;0.073989
../Instances/CVRP/CMT3.vrp;1;818;0.091365
../Instances/CVRP/CMT3.vrp;1;817;0.112982
../Instances/CVRP/CMT3.vrp;1;816;0.373898
../Instances/CVRP/CMT3.vrp;1;815;1.24198
