../Instances/CVRP/X-n148-k46.vrp;1;44359;0.01168
../Instances/CVRP/X-n148-k46.vrp;1;44245;0.054992
../Instances/CVRP/X-n148-k46.vrp;1;44200;0.230344
../Instances/CVRP/X-n148-k46.vrp;1;44088;0.246664
../Instances/CVRP/X-n148-k46.vrp;1;44043;0.434937
../Instances/CVRP/X-n148-k46.vrp;1;43938;0.467977
../Instances/CVRP/X-n148-k46.vrp;1;43869;0.490921
../Instances/CVRP/X-n148-k46.vrp;1;43769;0.737471
../Instances/CVRP/X-n148-k46.vrp;1;43717;0.772406
../Instances/CVRP/X-n148-k46.vrp;1;43693;0.782474
../Instances/CVRP/X-n148-k46.vrp;1;43625;0.957232
../Instances/CVRP/X-n148-k46.vrp;1;43566;1.07741
../Instances/CVRP/X-n148-k46.vrp;1;43547;1.33959
../Instances/CVRP/X-n148-k46.vrp;1;43538;1.67651
../Instances/CVRP/X-n148-k46.vrp;1;43533;1.70939
../Instances/CVRP/X-n148-k46.vrp;1;43506;1.73511
../Instances/CVRP/X-n148-k46.vrp;1;43486;1.9306
../Instances/CVRP/X-n148-k46.vrp;1;43474;2.45514
../Instances/CVRP/X-n148-k46.vrp;1;43448;2.54425
