../Instances/CVRP/Golden_16.vrp;1;1732;0.022409
../Instances/CVRP/Golden_16.vrp;1;1723;0.039377
../Instances/CVRP/Golden_16.vrp;1;1708;0.068429
../Instances/CVRP/Golden_16.vrp;1;1699;0.270482
../Instances/CVRP/Golden_16.vrp;1;1692;0.492706
../Instances/CVRP/Golden_16.vrp;1;1687;0.907872
../Instances/CVRP/Golden_16.vrp;1;1684;1.05791
../Instances/CVRP/Golden_16.vrp;1;1683;1.17657
../Instances/CVRP/Golden_16.vrp;1;1681;1.28001
../Instances/CVRP/Golden_16.vrp;1;1680;1.30797
../Instances/CVRP/Golden_16.vrp;1;1677;1.48097
../Instances/CVRP/Golden_16.vrp;1;1669;1.6012
../Instances/CVRP/Golden_16.vrp;1;1667;2.8445
../Instances/CVRP/Golden_16.vrp;1;1666;3.54433
../Instances/CVRP/Golden_16.vrp;1;1665;4.63055
../Instances/CVRP/Golden_16.vrp;1;1664;5.10721
../Instances/CVRP/Golden_16.vrp;1;1661;5.40059
../Instances/CVRP/Golden_16.vrp;1;1653;6.04147
../Instances/CVRP/Golden_16.vrp;1;1652;7.51258
../Instances/CVRP/Golden_16.vrp;1;1647;7.78757
../Instances/CVRP/Golden_16.vrp;1;1645;9.78337
../Instances/CVRP/Golden_16.vrp;1;1644;11.7504
../Instances/CVRP/Golden_16.vrp;1;1640;13.4782
../Instances/CVRP/Golden_16.vrp;1;1639;16.3769
../Instances/CVRP/Golden_16.vrp;1;1638;16.9033
../Instances/CVRP/Golden_16.vrp;1;1637;17.8281
../Instances/CVRP/Golden_16.vrp;1;1635;19.224
../Instances/CVRP/Golden_16.vrp;1;1633;20.8071
../Instances/CVRP/Golden_16.vrp;1;1631;22.1984
../Instances/CVRP/Golden_16.vrp;1;1630;25.9072
../Instances/CVRP/Golden_16.vrp;1;1627;26.43
../Instances/CVRP/Golden_16.vrp;1;1626;27.5097
../Instances/CVRP/Golden_16.vrp;1;1625;29.3061
../Instances/CVRP/Golden_16.vrp;1;1624;29.3425
../Instances/CVRP/Golden_16.vrp;1;1623;30.8277
../Instances/CVRP/Golden_16.vrp;1;1622;31.1332
../Instances/CVRP/Golden_16.vrp;1;1621;43.1932
../Instances/CVRP/Golden_16.vrp;1;1620;44.0001
../Instances/CVRP/Golden_16.vrp;1;1619;53.121
../Instances/CVRP/Golden_16.vrp;1;1618;54.5984
../Instances/CVRP/Golden_16.vrp;1;1617;69.2048
../Instances/CVRP/Golden_16.vrp;1;1616;83.0736
